N,P,K,temperature,humidity,ph,rainfall,label,youtube link
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk9
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk10
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk11
27,57,24,27.33534897,43.35795962,6.09186275,142.3303677,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk12
10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk13
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk14
40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk15
38,55,19,33.18184225,38.23184742,5.864623352,198.8298806,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk16
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk17
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk18
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk19
16,56,17,33.80020039,40.03262418,7.445444883,176.6165894,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk20
31,72,17,28.69180475,49.47225353,5.833031708,96.36222901,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk21
16,80,20,31.24021696,56.67369054,7.339320929,122.0146733,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk22
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk23
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk24
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk25
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk26
26,67,24,36.97794384,37.73992903,5.642813116,161.4812963,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk27
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk28
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk29
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk30
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk31
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk32
16,71,24,18.33124824,38.40975482,4.946369874,139.6483317,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk33
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk34
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk35
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk36
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk37
1,76,19,24.18553163,46.68746847,6.669529416,177.3377996,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk38
6,69,19,26.88630675,41.69617915,4.750929218,94.46748008,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk39
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk40
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk41
27,71,23,23.45379018,46.48714759,7.10959773,150.8712202,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk42
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk43
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk44
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk45
17,64,16,30.97758716,32.24914235,7.161797643,180.716828,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk46
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk47
39,60,15,35.09357419,30.98685456,5.004074624,116.9106908,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk48
6,66,15,34.93174223,30.40046769,6.345806011,159.2649827,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk49
8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk50
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk51
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk52
16,73,19,18.41645629,34.80541039,4.684079249,163.2747473,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk53
23,75,25,31.07508973,47.19847683,7.077170002,91.31256412,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk54
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk55
28,59,22,30.90607799,52.79913039,7.05181629,170.9919828,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk56
5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk57
36,67,25,35.95176642,36.52780776,6.418062652,136.0456753,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk58
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk59
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk60
17,67,18,31.2192752,56.46868874,5.611510977,129.2028653,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk61
5,55,18,33.50876355,45.70976142,7.322097972,126.6738117,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk62
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk63
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk64
13,73,20,30.50420876,35.48885969,5.391560418,162.5927723,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk65
6,63,23,26.01630259,49.94704718,5.906596905,160.3337447,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk66
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk67
25,64,20,33.15122581,32.45974539,4.807776749,105.0380275,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk68
34,75,24,23.50222822,51.29019509,4.760038039,192.3023991,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk69
20,77,23,34.87248659,38.83786012,5.180271502,148.2502786,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk70
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk71
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk72
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk73
7,77,18,20.5591255,60.54880693,6.655918078,191.0895109,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk74
29,78,25,19.95991719,59.33157782,5.982854523,195.787103,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk75
30,60,21,28.87667593,62.4901206,5.457871273,182.2688175,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk76
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk77
19,57,23,23.6734328,47.2879691,7.342409555,141.1250722,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk78
3,60,19,25.74679443,40.7192594,4.820788186,100.7791633,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk79
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk80
5,68,20,18.72987676,61.33186249,5.001038726,139.8710041,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk81
37,73,21,29.50304807,63.46513414,5.560224583,189.5208915,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk82
9,59,24,20.43517772,39.37252634,4.747352458,137.2279662,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk83
20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk84
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk85
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk86
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk87
13,67,18,30.5753044,34.75591197,5.384762927,177.5764304,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk88
27,74,20,24.69487673,59.96669215,5.859813416,91.95792434,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk89
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk90
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk91
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk92
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk93
18,55,23,21.9989826,56.31006755,6.98571967,136.8274312,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk94
39,77,21,22.99774444,60.24218572,4.603563116,159.689339,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk95
13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk96
27,71,24,31.46417866,48.17631461,7.064973419,165.405354,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk97
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk98
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk99
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk100
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk101
7,74,17,22.47253208,62.56532471,5.667419697,96.74706956,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk102
17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk103
35,71,17,29.89286629,66.35375127,6.931924963,198.1403003,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk104
11,72,22,29.37735586,44.82294584,6.842744374,172.40168,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk105
20,60,22,29.65052947,42.89833235,6.876572503,186.9226052,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk106
10,71,18,19.54284889,66.34777265,6.151029296,173.1106982,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk107
33,61,24,20.04611791,48.93905624,4.567446499,122.4564203,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk108
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk109
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk110
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk111
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk112
105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk113
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk114
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk115
106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk116
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk117
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk118
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk119
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk120
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk121
118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk122
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk123
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk124
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk125
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk126
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk127
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk128
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk129
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk130
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk131
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk132
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk133
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk134
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,Arhar(Tur),https://youtu.be/Gn1Dq4MB7S4?si=jGAmBskPmNzW_rk135
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
111,40,25,24.484692,84.44932014,6.187455799,90.94342484,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,Cotton,https://youtu.be/FovIzNZ7Qe4?si=igPRfDOzbws7QphK
